Id;Project;MainFT;RelatedFT;Category
917;Maxxa-MT-common;javafx.application.Application#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
918;Maxxa-MT-common;javafx.application.Application#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
919;Maxxa-MT-common;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
920;Maxxa-MT-common;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
921;Maxxa-MT-common;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
922;Maxxa-MT-common;javafx.application.Application#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
923;Maxxa-MT-common;javafx.application.Application#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
924;Maxxa-MT-common;javafx.application.Application#;javafx.scene.Parent#;FIELD_DECLARATION-
925;Maxxa-MT-common;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
926;Maxxa-MT-common;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
927;Maxxa-MT-common;javafx.scene.control.Button#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
928;Manzzz-DBClient;javafx.util.Callback#;javafx.scene.control.TreeCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
929;jonestheman-AD4.3-4.2-;javafx.application.Application#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
930;jonestheman-AD4.3-4.2-;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
931;kevinkdo-draw;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
932;kevinkdo-draw;javafx.application.Application#;javafx.scene.control.MenuBar#;FIELD_DECLARATION-
933;james-d-TicTacToe;javafx.beans.value.ChangeListener#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
934;james-d-TicTacToe;javafx.beans.value.ChangeListener#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
935;Nordgaimer-GMStoXMLb2;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
936;Nordgaimer-GMStoXMLb2;javafx.fxml.Initializable#;javafx.util.Callback#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
937;Nordgaimer-GMStoXMLb2;javafx.fxml.Initializable#;javafx.scene.control.TableCell#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
938;sebbafer-Sebanana;javafx.scene.control.MenuBar#;javafx.scene.layout.AnchorPane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
939;sebbafer-Sebanana;javafx.scene.control.MenuBar#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
940;sebbafer-Sebanana;javafx.scene.control.MenuBar#;javafx.beans.Observable#;FIELD_DECLARATION-
941;sebbafer-Sebanana;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
942;sebbafer-Sebanana;javafx.application.Application#;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
943;sebbafer-Sebanana;javafx.application.Application#;javafx.beans.Observable#;FIELD_DECLARATION-
944;sebbafer-Sebanana;javafx.application.Application#;javafx.beans.InvalidationListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
945;sebbafer-Sebanana;javafx.application.Application#;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
946;sebbafer-Sebanana;javafx.application.Application#;javafx.beans.Observable#;FIELD_DECLARATION-
947;sebbafer-Sebanana;javafx.application.Application#;javafx.beans.InvalidationListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
948;sebbafer-Sebanana;javafx.application.Application#;javafx.scene.control.MenuBar#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
949;sebbafer-Sebanana;javafx.scene.layout.BorderPane#javafx.beans.InvalidationListener#;javafx.beans.Observable#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
950;sebbafer-Sebanana;javafx.scene.layout.BorderPane#javafx.beans.InvalidationListener#;javafx.fxml.Initializable#;FIELD_DECLARATION-
951;sebbafer-Sebanana;javafx.beans.InvalidationListener#;javafx.beans.Observable#;FIELD_DECLARATION-
952;sebbafer-Sebanana;javafx.scene.Group#javafx.beans.InvalidationListener#;javafx.beans.Observable#;CLIENT_METHOD_DECLARATION-METHOD_CALL-FIELD_DECLARATION-
953;sebbafer-Sebanana;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
954;sebbafer-Sebanana;javafx.util.Callback#;javafx.beans.Observable#;FIELD_DECLARATION-
955;sebbafer-Sebanana;javafx.beans.Observable#;javafx.beans.Observable#;FIELD_DECLARATION-
956;sebbafer-Sebanana;javafx.beans.Observable#;javafx.scene.layout.VBox#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
957;sebbafer-Sebanana;javafx.beans.Observable#;javafx.scene.Group#javafx.beans.InvalidationListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-RETURN_TYPE-
958;sebbafer-Sebanana;javafx.beans.Observable#;javafx.beans.Observable#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
959;sebbafer-Sebanana;javafx.fxml.Initializable#;javafx.beans.Observable#;FIELD_DECLARATION-
960;sebbafer-Sebanana;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
961;sebbafer-Sebanana;javafx.scene.layout.GridPane#javafx.fxml.Initializable#javafx.beans.InvalidationListener#;javafx.beans.Observable#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
962;sebbafer-Sebanana;javafx.scene.layout.HBox#javafx.fxml.Initializable#javafx.beans.InvalidationListener#;javafx.beans.Observable#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
963;sebbafer-Sebanana;javafx.application.Application#;javafx.scene.layout.BorderPane#javafx.beans.InvalidationListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
964;sebbafer-Sebanana;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;javafx.scene.layout.HBox#javafx.fxml.Initializable#javafx.beans.InvalidationListener#;FIELD_DECLARATION-
965;sebbafer-Sebanana;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;javafx.beans.Observable#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
966;sebbafer-Sebanana;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;javafx.scene.layout.VBox#;FIELD_DECLARATION-
967;sebbafer-Sebanana;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;javafx.scene.Group#javafx.beans.InvalidationListener#;FIELD_DECLARATION-
968;sebbafer-Sebanana;javafx.scene.layout.Pane#javafx.beans.InvalidationListener#;javafx.scene.layout.GridPane#javafx.fxml.Initializable#javafx.beans.InvalidationListener#;FIELD_DECLARATION-
969;sebbafer-Sebanana;javafx.fxml.Initializable#;javafx.scene.layout.AnchorPane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
970;sebbafer-Sebanana;javafx.stage.Stage#;javafx.beans.Observable#;FIELD_DECLARATION-
971;sebbafer-Sebanana;javafx.stage.Stage#;javafx.fxml.Initializable#;FIELD_DECLARATION-
972;mreina-programmer;javafx.application.Application#;javafx.application.Application#;FIELD_DECLARATION-
973;henrik-bak-scbuildplanner;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
974;bjornbil-reservatie;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
975;bjornbil-reservatie;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
976;bjornbil-reservatie;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
977;bjornbil-reservatie;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
978;bjornbil-reservatie;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
979;bjornbil-reservatie;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
980;bjornbil-reservatie;javafx.application.Application#;javafx.fxml.Initializable#;FIELD_DECLARATION-
981;bjornbil-reservatie;javafx.scene.control.ControlBuilder#javafx.util.Builder#;javafx.stage.Stage#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-RETURN_TYPE-
982;bjornbil-reservatie;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
983;bjornbil-reservatie;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
984;bjornbil-reservatie;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
985;Johnmalc-JavaFX;javafx.concurrent.Service#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
986;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
987;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
988;Johnmalc-JavaFX;javafx.application.Application#;javafx.beans.InvalidationListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
989;Johnmalc-JavaFX;javafx.scene.control.ListCell#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
990;Johnmalc-JavaFX;javafx.application.Application#;javafx.concurrent.Service#;FIELD_DECLARATION-
991;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
992;Johnmalc-JavaFX;javafx.application.Application#;javafx.util.Callback#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
993;Johnmalc-JavaFX;javafx.application.Application#;javafx.scene.control.ListCell#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
994;Johnmalc-JavaFX;javafx.application.Application#;javafx.concurrent.Service#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
995;Johnmalc-JavaFX;javafx.application.Application#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
996;Johnmalc-JavaFX;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
997;Johnmalc-JavaFX;javafx.application.Application#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
998;Johnmalc-JavaFX;javafx.application.Application#;javafx.concurrent.Task#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
999;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1000;Johnmalc-JavaFX;javafx.util.Callback#;javafx.scene.control.ListCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1001;Johnmalc-JavaFX;javafx.concurrent.Service#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1002;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1003;Johnmalc-JavaFX;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1004;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1005;Johnmalc-JavaFX;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1006;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1007;Johnmalc-JavaFX;javafx.scene.control.ListCell#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1008;Johnmalc-JavaFX;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1009;Zulukas-IJA;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1010;GalKarp-Advanced-Java-course-final-project-GUI-part;javafx.application.Application#;javafx.scene.layout.AnchorPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1011;GalKarp-Advanced-Java-course-final-project-GUI-part;javafx.scene.layout.AnchorPane#;javafx.application.Application#;FIELD_DECLARATION-
1012;GalKarp-Advanced-Java-course-final-project-GUI-part;javafx.scene.layout.AnchorPane#;javafx.application.Application#;FIELD_DECLARATION-
1013;Striix-ChiroLedenlijst;javafx.application.Application#;javafx.collections.ListChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1014;Striix-ChiroLedenlijst;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1015;Striix-ChiroLedenlijst;javafx.application.Application#;javafx.beans.binding.BooleanBinding#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1016;Striix-ChiroLedenlijst;javafx.application.Application#;javafx.beans.InvalidationListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1017;Striix-ChiroLedenlijst;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1018;seke76-test2;javafx.application.Application#;javafx.scene.layout.VBox#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1019;seke76-test2;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1020;sannies-isoviewer-fx;javafx.scene.control.TreeView#;javafx.scene.control.TreeItem#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1021;sannies-isoviewer-fx;javafx.util.Callback#;javafx.scene.control.TreeCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1022;sannies-isoviewer-fx;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1023;sannies-isoviewer-fx;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1024;sannies-isoviewer-fx;javafx.application.Application#;javafx.scene.control.TreeView#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1025;sannies-isoviewer-fx;javafx.application.Application#;javafx.scene.control.TreeItem#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1026;sannies-isoviewer-fx;javafx.application.Application#;javafx.scene.control.TreeItem#;CLIENT_METHOD_DECLARATION-METHOD_CALL-
1027;sannies-isoviewer-fx;javafx.util.Callback#;javafx.beans.binding.ObjectBinding#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1028;sannies-isoviewer-fx;javafx.util.Callback#;javafx.beans.binding.StringBinding#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1029;sannies-isoviewer-fx;javafx.event.EventHandler#;javafx.scene.control.TreeView#;FIELD_DECLARATION-
1030;sannies-isoviewer-fx;javafx.scene.control.TreeItem#;javafx.scene.control.TreeItem#;CLIENT_METHOD_DECLARATION-METHOD_CALL-
1031;sannies-isoviewer-fx;javafx.beans.value.ChangeListener#;javafx.scene.control.TitledPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1032;VgQD-JOculusLib;javafx.scene.Group#;javafx.scene.Group#;FIELD_DECLARATION-
1033;VgQD-JOculusLib;javafx.application.Application#;javafx.animation.AnimationTimer#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1034;reflectionapi-JDocProject;javafx.scene.layout.VBox#javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1035;kenyjm-LifeGame;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1036;kenyjm-LifeGame;javafx.application.Application#;javafx.scene.layout.Pane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1037;c1um5y-ShotPatterns;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1038;c1um5y-ShotPatterns;javafx.application.Application#;javafx.scene.control.Button#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1039;c1um5y-ShotPatterns;javafx.event.EventHandler#;javafx.stage.Stage#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1040;c1um5y-ShotPatterns;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1041;c1um5y-ShotPatterns;javafx.event.EventHandler#;javafx.stage.Stage#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1042;c1um5y-ShotPatterns;javafx.event.EventHandler#;javafx.stage.Stage#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1043;c1um5y-ShotPatterns;javafx.event.EventHandler#;javafx.stage.Stage#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1044;Helgeb-GameOfLife;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1045;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1046;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1047;greenua14-TicTacToeClient;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1048;greenua14-TicTacToeClient;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1049;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1050;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1051;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1052;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.util.Callback#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1053;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1054;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1055;greenua14-TicTacToeClient;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1056;candybibby-Snake;javafx.application.Application#;javafx.scene.layout.AnchorPane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1057;candybibby-Snake;javafx.application.Application#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1058;candybibby-Snake;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1059;candybibby-Snake;javafx.scene.layout.AnchorPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1060;candybibby-Snake;javafx.scene.layout.AnchorPane#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1061;aferrandoa-valenciasprints;javafx.fxml.Initializable#;javafx.scene.layout.Pane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1062;aferrandoa-valenciasprints;javafx.scene.Parent#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1063;aferrandoa-valenciasprints;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1064;aferrandoa-valenciasprints;javafx.scene.layout.Pane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1065;aferrandoa-valenciasprints;javafx.scene.layout.Pane#;javafx.scene.Parent#;FIELD_DECLARATION-
1066;5agado-genetic_algorithms;javafx.application.Application#;javafx.animation.AnimationTimer#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1067;5agado-genetic_algorithms;javafx.application.Application#;javafx.animation.AnimationTimer#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1068;ravjot28-FameDen;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
1069;ravjot28-FameDen;javafx.application.Application#;javafx.scene.layout.StackPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1070;ravjot28-FameDen;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
